journey_id,booking_date,checkin_date,checkout_date,ota_id,language,is_in_app,item_id
140258,2019-05-18,2019-05-19,2019-05-20,2242,en,False,5106246
140259,2019-05-18,2019-05-19,2019-05-21,482,hu,False,1689175
140260,2019-05-18,2019-05-20,2019-05-22,482,da,False,33074
140262,2019-05-18,2019-05-18,2019-05-19,2242,en,False,2645502
140263,2019-05-18,2019-05-18,2019-05-19,482,he,False,41031
140267,2019-05-17,2019-05-17,2019-05-20,482,en,False,359911
140269,2019-05-18,2019-05-25,2019-05-29,664,zh,False,103650
140270,2019-05-18,2019-05-27,2019-05-28,1944,en,True,8837292
140271,2019-05-18,2019-05-25,2019-05-29,664,zh,False,103650
140272,2019-05-18,2019-05-26,2019-05-27,482,en,False,834951
140273,2019-05-18,2019-05-18,2019-05-19,141,es,False,3152052
140276,2019-05-18,2019-05-24,2019-05-25,2172,en,False,4488510
140277,2019-05-18,2019-05-19,2019-05-20,2172,en,False,4488510
140278,2019-05-18,2019-05-25,2019-05-26,2242,en,False,4137706
140281,2019-05-18,2019-05-18,2019-05-19,1304,en,False,14845
140282,2019-05-18,2019-05-18,2019-05-19,1304,en,False,14845
140284,2019-05-19,2019-05-25,2019-05-27,1944,en,False,11047042
140286,2019-05-18,2019-05-18,2019-05-19,1370,en,False,98913
140287,2019-05-18,2019-05-20,2019-05-21,482,he,False,5739710
140288,2019-05-18,2019-05-20,2019-05-21,2172,en,False,4568362
140289,2019-05-19,2019-05-19,2019-05-20,482,en,True,3219774
140293,2019-05-18,2019-05-26,2019-05-28,2242,en,False,2703926
140294,2019-05-18,2019-05-18,2019-05-19,482,en,False,175417
140295,2019-05-17,2019-05-17,2019-05-18,482,en,False,69204
140297,2019-05-18,2019-05-19,2019-05-24,482,en,False,59763
140298,2019-05-18,2019-05-19,2019-05-21,2534,en,False,127367
140299,2019-05-18,2019-05-18,2019-05-19,1806,nl,False,105853
140301,2019-05-17,2019-05-17,2019-05-19,482,en,False,62726
140303,2019-05-18,2019-05-27,2019-05-30,2242,en,False,1034480
140309,2019-05-18,2019-05-22,2019-05-23,482,en,False,800816
140313,2019-05-18,2019-05-20,2019-05-21,482,en,False,8348692
140315,2019-05-18,2019-05-18,2019-05-19,1304,en,True,948967
140316,2019-05-18,2019-05-19,2019-05-20,2242,en,False,5172650
140317,2019-05-18,2019-05-22,2019-05-23,1806,da,False,1558527
140320,2019-05-18,2019-05-19,2019-05-20,1944,en,False,5765328
140322,2019-05-18,2019-05-24,2019-05-26,64,en,False,6275628
140326,2019-05-18,2019-05-18,2019-05-19,1304,en,False,75531
140328,2019-05-18,2019-05-25,2019-05-27,664,en,False,688241
140329,2019-05-18,2019-05-19,2019-05-20,664,zh,False,3535418
140330,2019-05-18,2019-05-24,2019-05-26,257,en,False,1301711
140334,2019-05-18,2019-05-18,2019-05-19,482,en,False,78022
140337,2019-05-17,2019-05-17,2019-05-19,482,en,False,78896
140340,2019-05-18,2019-05-25,2019-05-27,482,en,False,3152140
140341,2019-05-18,2019-05-25,2019-05-27,482,en,False,3152140
140345,2019-05-18,2019-05-31,2019-06-02,2060,en,True,68998
140349,2019-05-18,2019-05-18,2019-05-21,482,en,False,76478
140350,2019-05-18,2019-05-19,2019-05-20,2242,en,False,11331306
140351,2019-05-18,2019-05-20,2019-05-25,618,pt,False,324736
140353,2019-05-18,2019-05-25,2019-05-27,2242,en,False,11153098
140355,2019-05-18,2019-05-28,2019-05-29,1944,en,True,9858142
140356,2019-05-18,2019-05-23,2019-05-24,2242,en,False,1298389
140361,2019-05-18,2019-05-18,2019-05-20,482,en,False,71125
140362,2019-05-17,2019-05-18,2019-05-19,482,en,False,6701714
140364,2019-05-18,2019-05-18,2019-05-20,664,en,False,1816475
140365,2019-05-19,2019-05-22,2019-05-24,436,en,False,19126
140369,2019-05-18,2019-05-18,2019-05-19,482,sv,False,152241
140370,2019-05-18,2019-05-20,2019-05-22,2242,en,False,12505372
140372,2019-05-18,2019-05-23,2019-05-27,482,en,False,75361
140373,2019-05-17,2019-05-18,2019-05-20,482,en,False,501781
140374,2019-05-18,2019-05-25,2019-05-27,482,en,False,203396
140375,2019-05-18,2019-05-19,2019-05-20,2502,en,True,5056418
140377,2019-05-18,2019-05-30,2019-06-02,1758,cs,False,8180990
140378,2019-05-18,2019-05-18,2019-05-20,1158,de,True,85399
140379,2019-05-18,2019-06-01,2019-06-02,482,hu,False,1039608
140381,2019-05-17,2019-05-17,2019-05-18,1820,en,False,7710598
140382,2019-05-17,2019-05-30,2019-06-01,1712,en,False,776608
140383,2019-05-18,2019-05-19,2019-05-20,482,en,False,71902
140389,2019-05-18,2019-05-18,2019-05-19,482,en,False,2196046
140392,2019-05-17,2019-05-17,2019-05-18,482,en,False,443456
140393,2019-05-18,2019-05-18,2019-05-19,482,en,False,443456
140394,2019-05-18,2019-06-01,2019-06-04,482,en,False,100203
140395,2019-05-18,2019-05-19,2019-05-20,2030,en,False,2724844
140397,2019-05-18,2019-05-31,2019-06-01,2884,pt,False,7501
140401,2019-05-18,2019-05-30,2019-06-02,2242,en,False,2664602
140403,2019-05-17,2019-05-30,2019-05-31,482,en,False,1109459
140404,2019-05-18,2019-05-31,2019-06-02,860,nl,True,5055318
140406,2019-05-18,2019-06-01,2019-06-03,860,en,False,47241
140407,2019-05-17,2019-05-17,2019-05-19,482,es,False,893973
140408,2019-05-18,2019-05-25,2019-05-26,2242,en,False,1849873
140409,2019-05-18,2019-05-20,2019-05-21,2242,en,True,6284696
140413,2019-05-18,2019-05-24,2019-05-25,482,en,False,1305069
140415,2019-05-18,2019-05-19,2019-05-22,482,ko,False,914661
140416,2019-05-18,2019-05-18,2019-05-20,860,en,False,8243
140418,2019-05-18,2019-05-18,2019-05-19,2056,en,False,77655
140419,2019-05-17,2019-05-17,2019-05-18,482,en,False,242511
140421,2019-05-18,2019-05-29,2019-06-03,482,en,False,1375802
140422,2019-05-18,2019-05-22,2019-05-25,2242,en,False,2753286
140424,2019-05-18,2019-05-24,2019-05-27,664,en,False,2753286
140427,2019-05-18,2019-05-18,2019-05-19,2172,en,False,9263618
140428,2019-05-18,2019-05-25,2019-05-26,1232,en,False,68829
140430,2019-05-17,2019-05-24,2019-05-27,482,en,False,1657751
140432,2019-05-18,2019-05-19,2019-05-20,482,en,False,371596
140433,2019-05-17,2019-05-24,2019-05-25,482,en,False,561511
140434,2019-05-17,2019-05-18,2019-05-19,482,en,True,8400982
140435,2019-05-19,2019-05-19,2019-05-20,2242,en,False,4488454
140436,2019-05-18,2019-05-19,2019-05-26,482,en,False,4001950
140437,2019-05-18,2019-05-22,2019-05-24,482,it,False,2430503
140438,2019-05-18,2019-05-21,2019-05-23,1304,en,True,149648
140440,2019-05-18,2019-05-20,2019-05-21,297,en,False,70389
140441,2019-05-17,2019-05-18,2019-05-19,141,en,False,1907273
140446,2019-05-18,2019-05-26,2019-05-27,2754,en,False,3848996
140447,2019-05-18,2019-05-24,2019-05-25,482,en,False,3149160
140448,2019-05-18,2019-05-19,2019-05-20,664,en,False,133539
140450,2019-05-18,2019-05-18,2019-05-19,482,en,False,65798
140454,2019-05-18,2019-05-20,2019-05-22,860,en,False,9022884
140458,2019-05-18,2019-05-28,2019-05-29,482,en,False,73337
140462,2019-05-18,2019-05-19,2019-05-21,257,en,False,64038
140464,2019-05-18,2019-05-23,2019-05-25,482,en,False,76259
140465,2019-05-18,2019-05-23,2019-05-24,482,en,False,76259
140468,2019-05-18,2019-05-18,2019-05-19,1304,en,False,73585
140469,2019-05-18,2019-05-21,2019-05-22,2172,en,True,8430040
140470,2019-05-18,2019-05-18,2019-05-19,482,en,False,4536810
140472,2019-05-18,2019-05-18,2019-05-19,482,en,False,2838708
140473,2019-05-18,2019-05-28,2019-05-29,2614,en,False,8147690
140474,2019-05-18,2019-05-25,2019-05-26,482,en,False,71813
140476,2019-05-18,2019-05-25,2019-05-27,482,en,False,1444509
140477,2019-05-18,2019-05-18,2019-05-20,1512,pt,False,5813004
140480,2019-05-18,2019-05-27,2019-06-02,860,en,False,47278
140482,2019-05-18,2019-05-18,2019-05-19,482,en,False,1497739
140485,2019-05-18,2019-05-20,2019-05-26,482,en,False,2013265
140486,2019-05-18,2019-05-18,2019-05-19,664,en,False,1587345
140487,2019-05-17,2019-05-19,2019-05-21,482,en,False,3814968
140488,2019-05-18,2019-05-19,2019-05-20,482,en,False,71250
140491,2019-05-18,2019-05-19,2019-05-20,482,pt,False,43673
140493,2019-05-18,2019-05-25,2019-05-26,2242,en,False,1234190
140496,2019-05-18,2019-05-24,2019-05-27,482,pt,False,70126
140498,2019-05-18,2019-05-23,2019-05-24,482,da,False,4485442
140499,2019-05-18,2019-05-23,2019-05-24,482,da,False,4485442
140500,2019-05-18,2019-05-18,2019-05-19,482,de,False,4059608
140502,2019-05-18,2019-05-24,2019-05-26,281,en,False,2553040
140503,2019-05-18,2019-05-19,2019-05-21,482,en,True,934805
140505,2019-05-17,2019-05-18,2019-05-19,482,es,False,82644
140506,2019-05-18,2019-05-24,2019-05-25,664,en,False,2577910
140510,2019-05-18,2019-05-26,2019-05-27,1370,en,False,102047
140513,2019-05-18,2019-05-19,2019-05-20,2172,en,False,6223782
140514,2019-05-18,2019-05-18,2019-05-19,2242,en,False,4530260
140515,2019-05-18,2019-05-24,2019-05-26,482,en,False,73764
140516,2019-05-18,2019-05-19,2019-05-20,2242,en,False,2640592
140518,2019-05-18,2019-05-21,2019-05-23,2242,en,False,9603542
140519,2019-05-18,2019-05-17,2019-05-18,297,en,True,963465
140520,2019-05-17,2019-05-17,2019-05-20,482,en,False,70344
140521,2019-05-18,2019-05-18,2019-05-19,2242,en,False,4529232
140522,2019-05-18,2019-05-18,2019-05-20,2242,en,True,322276
140528,2019-05-18,2019-05-18,2019-05-19,482,en,False,1204752
140529,2019-05-18,2019-05-19,2019-05-26,482,en,False,1204752
140531,2019-05-18,2019-05-19,2019-05-20,482,en,False,1103380
140532,2019-05-18,2019-05-18,2019-05-22,64,en,False,69631
140534,2019-05-18,2019-05-25,2019-05-26,1370,en,False,554436
140538,2019-05-18,2019-05-23,2019-05-26,482,en,False,58567
140542,2019-05-17,2019-05-22,2019-05-26,860,es,False,8294
140546,2019-05-18,2019-05-18,2019-05-19,482,en,False,72846
140547,2019-05-18,2019-05-22,2019-05-23,482,en,False,71962
140548,2019-05-18,2019-05-19,2019-05-23,482,en,False,71962
140550,2019-05-18,2019-05-25,2019-05-28,482,en,False,47112
140552,2019-05-18,2019-05-26,2019-05-27,1806,en,False,46733
140553,2019-05-18,2019-05-18,2019-05-19,2502,en,False,13390236
140554,2019-05-18,2019-05-24,2019-05-25,530,en,False,123463
140557,2019-05-18,2019-05-19,2019-05-20,2242,en,False,10610440
140558,2019-05-18,2019-05-27,2019-05-28,482,en,False,3858846
140561,2019-05-18,2019-05-19,2019-05-20,2242,en,False,10023188
140562,2019-05-18,2019-05-20,2019-05-21,664,de,False,2856964
140568,2019-05-18,2019-05-25,2019-05-27,141,en,False,1411622
140570,2019-05-18,2019-05-18,2019-05-20,2242,en,False,2662030
140571,2019-05-18,2019-05-23,2019-05-27,860,de,False,35698
140574,2019-05-18,2019-05-21,2019-05-22,2534,en,False,41241
140577,2019-05-18,2019-05-18,2019-05-19,1806,nl,False,80508
140578,2019-05-18,2019-05-18,2019-05-19,482,en,False,3861678
140581,2019-05-18,2019-05-19,2019-05-21,2024,de,False,4891886
140582,2019-05-18,2019-05-19,2019-05-20,482,nl,False,2895160
140584,2019-05-18,2019-05-18,2019-05-19,2242,en,False,343846
140586,2019-05-18,2019-05-18,2019-05-19,482,da,False,97830
140588,2019-05-17,2019-05-18,2019-05-19,482,en,False,3757412
140589,2019-05-18,2019-05-31,2019-06-02,2138,en,False,8649
140594,2019-05-18,2019-05-20,2019-05-22,2172,en,False,2662406
140595,2019-05-18,2019-05-18,2019-05-20,482,en,False,78546
140598,2019-05-18,2019-05-19,2019-05-20,1806,en,False,5611254
140601,2019-05-18,2019-05-20,2019-05-21,860,en,False,47154
140602,2019-05-18,2019-05-23,2019-05-26,2172,en,True,7321874
140603,2019-05-18,2019-05-27,2019-05-28,1806,en,True,5178202
140605,2019-05-18,2019-05-25,2019-05-27,2060,en,False,65322
140606,2019-05-18,2019-05-31,2019-06-02,482,it,False,8173434
140608,2019-05-18,2019-05-19,2019-05-21,2196,es,False,35184
140611,2019-05-17,2019-05-18,2019-05-19,482,en,False,58020
140612,2019-05-18,2019-05-19,2019-05-21,1944,en,False,9958900
140616,2019-05-18,2019-05-19,2019-05-21,1944,en,False,9958900
140618,2019-05-18,2019-05-19,2019-05-20,2056,en,False,2833000
140619,2019-05-18,2019-05-18,2019-05-19,482,en,False,8774482
140622,2019-05-18,2019-05-18,2019-05-19,2172,en,True,7858454
140624,2019-05-18,2019-05-29,2019-05-31,482,de,False,5210096
140625,2019-05-18,2019-05-29,2019-05-31,482,de,False,5210096
140628,2019-05-17,2019-05-31,2019-06-02,482,en,False,1059116
140629,2019-05-18,2019-05-23,2019-05-25,482,en,False,911155
140632,2019-05-18,2019-05-25,2019-05-27,482,en,False,2490746
140634,2019-05-18,2019-05-30,2019-06-02,482,en,False,7803064
140636,2019-05-18,2019-05-28,2019-05-29,482,en,False,67380
140637,2019-05-18,2019-05-25,2019-05-29,482,en,False,67380
140641,2019-05-18,2019-05-29,2019-06-01,387,en,False,5206482
140644,2019-05-18,2019-05-23,2019-05-25,2242,en,False,2663700
140645,2019-05-17,2019-05-17,2019-05-18,482,en,False,68339
140648,2019-05-18,2019-05-20,2019-05-22,1370,en,False,54969
140649,2019-05-18,2019-05-27,2019-05-30,2242,en,False,1022703
140651,2019-05-18,2019-05-18,2019-05-19,482,pt,False,67339
140652,2019-05-18,2019-05-25,2019-05-27,1370,en,False,105122
140654,2019-05-17,2019-05-19,2019-05-21,482,en,False,64488
140655,2019-05-18,2019-05-22,2019-05-23,141,en,False,60186
140656,2019-05-18,2019-05-18,2019-05-19,482,en,False,74195
140657,2019-05-18,2019-05-26,2019-05-29,1512,en,False,50725
140658,2019-05-17,2019-05-26,2019-05-29,482,en,False,61932
140659,2019-05-18,2019-05-18,2019-05-19,2754,en,True,66111
140660,2019-05-17,2019-05-18,2019-05-19,482,en,False,66111
140661,2019-05-18,2019-05-20,2019-05-22,2754,en,False,54834
140663,2019-05-18,2019-05-18,2019-05-19,482,en,False,3136920
140666,2019-05-17,2019-05-30,2019-05-31,482,en,False,1139452
140667,2019-05-17,2019-05-24,2019-05-26,482,en,False,840876
140668,2019-05-18,2019-05-21,2019-05-22,482,en,False,1355750
140671,2019-05-18,2019-05-24,2019-05-26,482,en,False,833341
140672,2019-05-18,2019-05-24,2019-05-25,482,es,False,65949
140674,2019-05-18,2019-05-20,2019-05-21,2242,en,False,10033698
140675,2019-05-18,2019-06-01,2019-06-08,860,en,False,381196
140676,2019-05-18,2019-05-18,2019-05-20,1370,en,False,109330
140679,2019-05-17,2019-05-18,2019-05-19,482,en,False,71782
140681,2019-05-18,2019-06-01,2019-06-05,1436,en,False,970017
140682,2019-05-18,2019-05-28,2019-05-30,2172,en,False,1474315
140683,2019-05-17,2019-05-20,2019-06-02,482,es,False,44059
140688,2019-05-18,2019-05-18,2019-05-19,482,en,False,61364
140693,2019-05-18,2019-05-18,2019-05-19,482,en,False,74181
140694,2019-05-18,2019-05-19,2019-05-20,2172,en,False,11496166
140695,2019-05-18,2019-05-27,2019-05-28,482,en,False,377016
140697,2019-05-18,2019-05-18,2019-05-19,482,en,False,147808
140698,2019-05-18,2019-05-19,2019-05-20,482,en,False,73908
140700,2019-05-18,2019-05-18,2019-05-19,1944,en,True,8981896
140701,2019-05-18,2019-05-22,2019-05-23,1944,en,False,8981896
140704,2019-05-18,2019-05-29,2019-05-31,2242,en,False,1057550
140705,2019-05-18,2019-06-01,2019-06-04,530,nl,False,973489
140706,2019-05-18,2019-05-28,2019-06-01,1112,pt,False,160456
140710,2019-05-18,2019-05-31,2019-06-01,860,de,False,53489
140713,2019-05-18,2019-05-18,2019-05-19,482,en,False,73236
140714,2019-05-18,2019-05-27,2019-05-28,482,zh,False,897589
140719,2019-05-18,2019-06-01,2019-06-02,482,en,False,69939
140720,2019-05-18,2019-05-21,2019-05-22,482,en,False,4176346
140721,2019-05-18,2019-05-20,2019-05-21,2242,en,False,12057668
140724,2019-05-18,2019-05-19,2019-05-20,482,en,False,57730
140726,2019-05-18,2019-05-20,2019-05-21,482,en,False,2631382
140729,2019-05-18,2019-05-24,2019-05-25,482,en,False,4037218
140731,2019-05-17,2019-05-24,2019-05-25,482,en,False,928367
140732,2019-05-18,2019-05-24,2019-05-25,482,en,False,3834880
140733,2019-05-18,2019-05-18,2019-05-19,1304,en,False,75592
140734,2019-05-17,2019-05-31,2019-06-01,482,en,False,1490377
140735,2019-05-18,2019-05-24,2019-05-25,2242,en,False,11238110
140737,2019-05-18,2019-05-20,2019-05-23,2172,en,False,10880832
140739,2019-05-18,2019-05-23,2019-05-25,482,he,False,2583228
140741,2019-05-18,2019-05-19,2019-05-20,2242,en,False,4551948
140742,2019-05-18,2019-06-01,2019-06-02,664,en,False,149127
140743,2019-05-18,2019-05-18,2019-05-19,482,en,False,68497
140745,2019-05-18,2019-05-19,2019-05-20,2172,en,False,11494792
140746,2019-05-18,2019-05-24,2019-05-25,2172,en,True,11494792
140748,2019-05-17,2019-05-24,2019-05-27,482,en,False,74671
140749,2019-05-18,2019-05-18,2019-05-19,482,en,True,5479418
140757,2019-05-18,2019-05-26,2019-05-28,281,en,False,6877082
140760,2019-05-18,2019-05-18,2019-05-19,482,en,False,7075434
140761,2019-05-18,2019-05-23,2019-05-29,1370,en,False,101940
140763,2019-05-18,2019-05-18,2019-05-19,482,en,True,71837
140768,2019-05-18,2019-05-24,2019-05-26,1232,en,False,6861236
140769,2019-05-18,2019-05-27,2019-05-30,1512,en,True,5962626
140770,2019-05-18,2019-06-01,2019-06-02,1370,en,False,995935
140774,2019-05-18,2019-05-20,2019-05-24,482,en,False,6063462
140776,2019-05-18,2019-05-25,2019-05-27,482,en,False,68770
140778,2019-05-17,2019-05-18,2019-05-22,482,en,False,61780
140779,2019-05-18,2019-05-25,2019-05-27,2242,en,False,8898196
140780,2019-05-17,2019-05-18,2019-05-21,482,es,False,9520298
140781,2019-05-18,2019-05-27,2019-05-28,2242,en,False,4560766
140784,2019-05-18,2019-05-18,2019-05-20,482,es,False,73450
140786,2019-05-18,2019-05-31,2019-06-05,844,en,False,6811168
140787,2019-05-18,2019-05-25,2019-05-26,482,en,False,64242
140788,2019-05-18,2019-05-18,2019-05-19,2172,en,True,10077148
140789,2019-05-17,2019-05-20,2019-05-23,482,es,False,2721058
140790,2019-05-18,2019-05-25,2019-05-26,482,en,False,74548
140792,2019-05-18,2019-05-20,2019-05-21,2242,en,False,5435840
140793,2019-05-18,2019-05-18,2019-05-19,1158,nl,False,33186
140795,2019-05-18,2019-05-18,2019-05-19,2242,en,False,9610008
140801,2019-05-17,2019-05-18,2019-05-19,1806,es,False,3367666
140807,2019-05-18,2019-05-25,2019-05-27,277,en,False,19404
140813,2019-05-18,2019-05-25,2019-05-26,482,en,False,70306
140817,2019-05-18,2019-05-19,2019-05-22,2614,en,False,9789136
140819,2019-05-18,2019-05-18,2019-05-19,2242,en,False,2663738
140821,2019-05-18,2019-05-22,2019-05-23,482,zh,True,984137
140822,2019-05-18,2019-05-18,2019-05-19,64,en,False,444161
140825,2019-05-18,2019-05-20,2019-05-21,482,en,False,59930
140826,2019-05-18,2019-05-18,2019-05-19,482,en,False,6901118
140827,2019-05-18,2019-05-24,2019-05-26,482,en,False,61612
140829,2019-05-18,2019-05-19,2019-05-21,2242,en,False,11238096
140831,2019-05-18,2019-05-25,2019-06-01,482,en,False,4491284
140834,2019-05-18,2019-05-18,2019-05-20,297,en,True,508296
140835,2019-05-18,2019-05-20,2019-05-25,2502,en,False,11048456
140836,2019-05-19,2019-05-19,2019-05-22,482,en,False,1269051
140838,2019-05-18,2019-05-18,2019-05-19,1304,en,True,3819906
140839,2019-05-18,2019-05-24,2019-05-26,482,en,False,80695
140840,2019-05-19,2019-05-25,2019-05-27,1370,en,False,4986680
140845,2019-05-18,2019-05-26,2019-05-27,482,en,False,75198
140849,2019-05-18,2019-05-19,2019-05-22,482,en,False,1361222
140850,2019-05-18,2019-05-18,2019-05-21,482,en,False,64323
140852,2019-05-18,2019-05-18,2019-05-25,482,en,False,63424
140853,2019-05-18,2019-05-22,2019-05-24,2242,en,False,1012805
140854,2019-05-18,2019-05-25,2019-05-26,2754,en,False,8376
140855,2019-05-18,2019-05-31,2019-06-02,1370,en,False,480516
140856,2019-05-18,2019-05-30,2019-05-31,1944,en,False,10685018
140859,2019-05-17,2019-05-17,2019-05-18,482,en,False,71960
140861,2019-05-18,2019-05-30,2019-06-04,2060,sv,True,922651
140863,2019-05-18,2019-05-23,2019-05-24,482,es,False,78541
140865,2019-05-18,2019-05-18,2019-05-19,297,en,False,7345400
140866,2019-05-18,2019-05-21,2019-05-23,2242,en,False,13070976
140869,2019-05-17,2019-05-19,2019-05-20,482,en,False,44012
140873,2019-05-18,2019-05-18,2019-05-19,2242,en,True,2788494
140874,2019-05-18,2019-05-18,2019-05-19,482,en,False,1771329
140875,2019-05-18,2019-05-19,2019-05-21,860,en,False,4536436
140876,2019-05-18,2019-05-19,2019-05-20,2242,en,True,773843
140878,2019-05-18,2019-05-29,2019-05-30,1944,en,False,2570678
140881,2019-05-18,2019-05-18,2019-05-19,2172,en,True,8905864
140883,2019-05-17,2019-05-25,2019-05-27,482,en,False,70646
140884,2019-05-18,2019-05-21,2019-05-22,482,en,False,12440
140885,2019-05-18,2019-05-27,2019-05-31,2028,en,False,14896
140886,2019-05-18,2019-05-19,2019-05-21,482,en,False,1202716
140890,2019-05-18,2019-05-18,2019-05-19,482,sv,False,993993
140892,2019-05-18,2019-05-29,2019-05-30,2242,en,False,6469758
140893,2019-05-18,2019-05-26,2019-06-02,860,it,False,4475514
140894,2019-05-19,2019-05-19,2019-05-20,2242,en,False,948833
140895,2019-05-18,2019-06-01,2019-06-02,267,nl,False,6318
140899,2019-05-18,2019-06-01,2019-06-03,2024,nb,False,7449
140907,2019-05-18,2019-05-18,2019-05-19,64,en,False,44900
140908,2019-05-18,2019-05-21,2019-05-23,2242,en,True,9844938
140910,2019-05-17,2019-05-22,2019-05-24,482,en,False,55903
140911,2019-05-18,2019-05-19,2019-05-22,482,en,False,8861
140912,2019-05-18,2019-05-19,2019-05-20,482,en,False,71808
140913,2019-05-18,2019-05-26,2019-05-28,1944,en,False,8901992
140914,2019-05-18,2019-05-18,2019-05-20,482,es,False,5822784
140916,2019-05-18,2019-05-19,2019-05-20,2242,en,False,10034394
140921,2019-05-18,2019-05-18,2019-05-19,2502,en,False,11285954
140922,2019-05-18,2019-05-25,2019-05-27,482,en,False,18477
140923,2019-05-18,2019-05-18,2019-05-19,1944,en,False,13333066
140926,2019-05-18,2019-05-19,2019-05-21,482,sv,False,4287300
140927,2019-05-18,2019-05-23,2019-05-25,2242,en,False,4831626
140928,2019-05-18,2019-05-19,2019-05-21,2242,en,False,4831626
140929,2019-05-18,2019-06-01,2019-06-02,482,en,False,2195840
140930,2019-05-18,2019-05-18,2019-05-19,263,nl,False,2592298
140932,2019-05-17,2019-05-18,2019-05-19,482,en,False,1293006
140934,2019-05-19,2019-05-19,2019-05-21,1944,en,False,7253936
140935,2019-05-17,2019-05-20,2019-05-21,141,en,False,359796
140938,2019-05-18,2019-05-25,2019-05-30,1232,en,False,42855
140939,2019-05-17,2019-05-18,2019-05-19,482,en,True,743691
140941,2019-05-18,2019-05-19,2019-05-23,267,es,False,1299067
140942,2019-05-18,2019-05-25,2019-05-27,2242,en,False,2401640
140943,2019-05-18,2019-05-19,2019-05-20,2242,en,False,8895696
140945,2019-05-18,2019-05-18,2019-05-19,840,sv,False,230036
140946,2019-05-18,2019-05-18,2019-05-19,1304,en,False,9773
140947,2019-05-18,2019-05-25,2019-05-26,267,de,False,15256
140949,2019-05-18,2019-05-18,2019-05-22,2172,en,False,13209212
140952,2019-05-18,2019-05-20,2019-05-21,2242,en,False,1008615
140954,2019-05-18,2019-05-18,2019-05-20,2242,en,False,8819844
140957,2019-05-18,2019-05-24,2019-05-26,64,en,False,381151
140958,2019-05-18,2019-05-20,2019-05-22,2172,en,True,9791896
140959,2019-05-18,2019-05-21,2019-05-23,2242,en,False,1400788
140960,2019-05-18,2019-05-18,2019-05-21,482,it,False,1350740
140961,2019-05-18,2019-05-24,2019-05-25,401,en,False,46232
140963,2019-05-18,2019-05-18,2019-05-19,482,en,False,428001
140965,2019-05-18,2019-06-01,2019-06-03,482,en,False,2554933
140967,2019-05-18,2019-05-26,2019-05-28,1512,en,False,106722
140968,2019-05-18,2019-05-18,2019-05-19,2242,en,False,1422570
140969,2019-05-18,2019-05-29,2019-05-30,482,en,False,66034
140971,2019-05-18,2019-06-01,2019-06-03,1232,en,False,8509
140972,2019-05-18,2019-05-19,2019-05-21,2172,en,False,2602471
140974,2019-05-18,2019-05-18,2019-05-19,482,en,False,78550
140982,2019-05-18,2019-05-19,2019-05-20,1806,en,False,40845
140983,2019-05-18,2019-05-19,2019-05-20,482,zh,True,6002686
140984,2019-05-17,2019-05-20,2019-05-21,482,en,False,182951
140987,2019-05-19,2019-05-21,2019-05-22,2242,en,False,2667854
140988,2019-05-18,2019-05-22,2019-05-24,2242,en,False,11363902
140989,2019-05-18,2019-05-31,2019-06-02,482,en,False,3388290
140990,2019-05-18,2019-05-25,2019-05-26,1944,en,False,4669570
140993,2019-05-18,2019-05-22,2019-05-25,482,es,False,755736
140994,2019-05-18,2019-05-18,2019-05-19,1304,en,True,4685724
140996,2019-05-18,2019-05-18,2019-05-20,2242,en,False,1029350
140998,2019-05-18,2019-05-18,2019-05-19,64,en,False,63170
140999,2019-05-18,2019-05-25,2019-05-26,64,en,False,63170
141000,2019-05-19,2019-05-19,2019-05-20,664,en,False,7844924
141001,2019-05-18,2019-05-20,2019-05-21,482,en,False,441496
141002,2019-05-18,2019-05-19,2019-05-20,275,en,False,47080
141003,2019-05-18,2019-06-01,2019-06-02,275,nl,False,48687
141004,2019-05-18,2019-05-18,2019-05-19,1304,en,False,77160
141005,2019-05-18,2019-05-25,2019-05-27,1232,en,False,75475
141015,2019-05-18,2019-05-25,2019-05-28,482,en,False,78586
141016,2019-05-18,2019-05-18,2019-05-19,482,es,False,70404
141019,2019-05-18,2019-05-19,2019-05-20,482,en,False,74487
141020,2019-05-18,2019-05-18,2019-05-19,2242,en,False,11140866
141022,2019-05-18,2019-05-18,2019-05-19,2242,en,False,4551866
141023,2019-05-18,2019-06-01,2019-06-02,664,zh,False,352466
141025,2019-05-18,2019-05-18,2019-05-19,482,en,False,74417
141027,2019-05-18,2019-05-19,2019-05-20,482,en,False,953695
141029,2019-05-18,2019-05-21,2019-05-24,664,en,False,11153464
141030,2019-05-18,2019-05-21,2019-05-24,664,en,False,11153464
141031,2019-05-18,2019-05-24,2019-05-25,2242,en,False,2201036
141034,2019-05-18,2019-05-17,2019-05-19,482,en,False,9014562
141035,2019-05-18,2019-05-18,2019-05-20,482,en,False,60903
141036,2019-05-18,2019-05-26,2019-05-27,2242,en,False,10061870
141039,2019-05-18,2019-05-18,2019-05-19,482,en,False,72546
141040,2019-05-18,2019-05-18,2019-05-20,860,en,False,77112
141042,2019-05-18,2019-05-20,2019-05-21,860,en,False,148295
141045,2019-05-18,2019-05-18,2019-05-20,482,nl,False,105884
141047,2019-05-18,2019-05-21,2019-05-23,2242,en,False,3844430
141048,2019-05-18,2019-05-21,2019-05-26,2242,en,True,9612246
141055,2019-05-17,2019-05-26,2019-05-29,482,en,False,1811187
