item_id,city,country,stars,room_count,overall_liking,based_on,hotel_type_id
67118,Bowmanchester,Cape Verde,2,139.0,6704.0,1588,2
67559,Cohenside,Cape Verde,2,32.0,5546.0,313,5
68399,Georgeborough,Cape Verde,0,31.0,8446.0,1065,2
75199,New Veronica,Cape Verde,3,64.0,8461.0,762,2
109813,Michelemouth,Falkland Islands (Malvinas),3,24.0,8014.0,750,2
383256,Angelaburgh,Cape Verde,2,23.0,7181.0,1414,2
596941,Jamesside,Nigeria,3,40.0,7377.0,1211,2
631161,New Matthewport,Martinique,3,40.0,7816.0,638,2
972123,Juliehaven,Cape Verde,2,125.0,6717.0,2540,2
1003001,Williammouth,Cape Verde,4,1108.0,8612.0,1671,53
1130133,Lake Robert,Falkland Islands (Malvinas),3,45.0,8407.0,2603,2
1220102,Steelebury,Cook Islands,5,214.0,9356.0,1008,2
1231296,Port Justinfort,Cape Verde,3,134.0,8122.0,1759,2
1311288,Jasontown,Puerto Rico,5,436.0,8809.0,1015,2
1326060,Sherryhaven,Lesotho,0,,,0,6
1360146,Lake Christopherland,Eritrea,4,120.0,8259.0,1634,2
1374236,North Victoria,Indonesia,3,35.0,8208.0,499,2
1411406,Philipchester,Cape Verde,0,,6329.0,50,4
10989916,West Monicafort,Cape Verde,0,,8432.0,20,8
11077618,New Doris,Puerto Rico,3,,9192.0,349,2
11196754,Woodmouth,Puerto Rico,3,,9015.0,173,2
8295978,Lake Nathan,Netherlands,0,,8634.0,617,9
9789472,North James,Martinique,3,,8734.0,773,2
10116818,West Rose,Bahamas,0,,8756.0,196,8
10366126,Sandrashire,Paraguay,0,,7869.0,20,8
10461606,North Melindaton,Netherlands,0,,,0,8
10623720,Jasontown,Puerto Rico,3,,8099.0,59,2
10755234,Annhaven,French Guiana,0,,,0,2
12285344,Port Wendymouth,Puerto Rico,3,,8764.0,1059,2
12771708,Millerfurt,Puerto Rico,0,,8618.0,59,8
8893628,New Jameshaven,Puerto Rico,0,,7739.0,43,2
9903534,Riggsmouth,Cape Verde,0,,8743.0,1087,2
10147280,New Cody,India,0,,8500.0,26,8
5351,South Bobbyfurt,Colombia,3,68.0,7898.0,1861,2
13504,Hallbury,Lesotho,5,190.0,8199.0,911,2
21321,Port Jeffreybury,Indonesia,4,122.0,8232.0,3503,2
22763,Thomaston,Indonesia,4,125.0,7833.0,4908,2
24931,Amystad,Egypt,3,46.0,8104.0,309,2
33270,Kevinstad,Colombia,3,25.0,8266.0,996,2
35593,New Cody,India,3,158.0,8169.0,5492,2
39768,Lake Nathan,Netherlands,3,39.0,6677.0,1305,2
44120,West Kevin,Palestinian Territory,3,300.0,6723.0,3520,2
46375,Keithberg,Martinique,4,54.0,6643.0,757,2
49380,Lake Rachel,Falkland Islands (Malvinas),4,243.0,7670.0,1658,2
52686,Wilsonfurt,Colombia,3,55.0,8378.0,3950,2
55017,South Michael,Nigeria,4,126.0,7393.0,2747,2
55176,South Michael,Nigeria,4,53.0,8304.0,336,2
55387,North Michelle,Colombia,4,115.0,8068.0,6433,2
59624,Kelliborough,Cape Verde,3,358.0,8099.0,2967,2
63023,New Cynthiaville,Cape Verde,3,224.0,8066.0,1003,2
63612,Jacobshaven,Cape Verde,2,146.0,7790.0,2723,2
68138,Kevinville,Cape Verde,0,,8205.0,4664,2
68498,Sellersport,Cape Verde,2,70.0,7661.0,1503,2
70450,Port Lindsey,Cape Verde,1,83.0,5362.0,657,2
72180,Shepherdberg,Cape Verde,2,101.0,8025.0,1762,2
75174,Walkershire,Cape Verde,3,126.0,7999.0,384,2
76031,North Beverly,Cape Verde,3,207.0,7410.0,865,2
76474,Smithview,Cape Verde,3,218.0,7320.0,372,2
78971,Melissaview,Cape Verde,2,,8771.0,711,2
79879,West Douglaston,Cape Verde,2,,6637.0,2037,2
95936,Lake Debra,Croatia,4,54.0,7424.0,974,6
104285,Arnoldton,Puerto Rico,5,121.0,7877.0,1538,2
106306,South Mary,Switzerland,3,326.0,7905.0,5858,2
126209,Andrewborough,Martinique,4,168.0,8431.0,1521,2
127616,Gonzalezbury,Netherlands,3,140.0,7383.0,1191,2
148417,Christineville,Netherlands,4,48.0,8668.0,679,2
150146,Mcconnellport,United Kingdom,0,12.0,6364.0,829,3
183931,New Jeffreyland,Cape Verde,2,,7553.0,2954,2
240206,Port Richardtown,Cape Verde,3,,7731.0,442,2
245426,Lake Susan,Croatia,5,72.0,8664.0,969,2
315761,North Heatherchester,Cape Verde,2,,8652.0,253,2
369911,West Lindsey,Cape Verde,3,135.0,8348.0,1174,6
386741,Brownmouth,Cape Verde,1,,7470.0,485,2
578941,Lake Garrett,Puerto Rico,3,67.0,8025.0,582,2
627801,North Paulport,Colombia,0,12.0,8184.0,487,2
639701,Shirleyland,Martinique,3,10.0,8474.0,307,2
692891,Port Marissaberg,Puerto Rico,3,,7103.0,849,2
990601,South Emily,Martinique,0,,8106.0,36,3
1028166,Sullivanton,Puerto Rico,5,1.0,7785.0,527,2
1052264,South Brittney,Nigeria,4,90.0,8654.0,2651,2
1204828,Baldwinville,Puerto Rico,3,93.0,7435.0,789,2
1265071,North Elizabethview,Falkland Islands (Malvinas),2,,7231.0,819,2
1788713,New Sherriberg,Saint Lucia,3,75.0,7437.0,532,2
1889249,Port Kevin,Sierra Leone,4,40.0,7735.0,618,2
2094586,Christopherport,Martinique,4,115.0,8627.0,1305,2
2292548,Sullivanton,Puerto Rico,3,72.0,7467.0,1458,2
2442460,Dixonmouth,Nigeria,3,14.0,8049.0,235,5
2568462,North Nicholas,Croatia,3,48.0,7852.0,1207,2
2617888,Welchmouth,Puerto Rico,3,36.0,7213.0,172,2
2642056,Ashleyburgh,Puerto Rico,3,31.0,8001.0,84,2
2661554,Ruizborough,Puerto Rico,0,13.0,7280.0,97,2
2663302,Lake Diana,Puerto Rico,0,,9052.0,129,53
2753606,Greenton,Puerto Rico,4,143.0,8286.0,304,6
3498070,Payneburgh,Egypt,4,145.0,8561.0,787,2
3753750,Port Jenniferton,Puerto Rico,0,,7281.0,81,2
4021288,South Robert,Puerto Rico,0,,8027.0,93,2
4040880,New Matthewport,Martinique,3,6.0,8691.0,68,4
4041532,Mariomouth,Cape Verde,0,,5627.0,100,9
4437724,Lake Garrett,Puerto Rico,0,,7265.0,335,53
4520844,East Davidbury,Puerto Rico,0,,7820.0,20,2
4586388,Jamesview,Cook Islands,0,,7781.0,20,3
4609688,Chavezland,Puerto Rico,0,,7922.0,154,2
4817958,New Nicoleton,Puerto Rico,0,,7553.0,146,2
4823864,Andersonland,Puerto Rico,0,,7787.0,28,2
5061518,South Seanville,Paraguay,0,,,0,2
6047058,West Edwardhaven,Puerto Rico,0,,7961.0,24,2
6523490,Port Aaron,Puerto Rico,0,,,0,2
6993958,Edwardtown,Puerto Rico,0,,7470.0,271,2
7114534,Gomezfurt,Cape Verde,4,,8155.0,3509,2
7257188,Briannamouth,Puerto Rico,3,,8071.0,115,2
6596,East Annside,Colombia,4,340.0,8303.0,5786,2
6692,West Anthony,Colombia,3,52.0,7670.0,1221,53
11992,Michelemouth,Falkland Islands (Malvinas),4,125.0,8675.0,2259,2
12439,Frankfurt,Martinique,4,150.0,7885.0,4717,2
12562,Andrewland,Martinique,2,40.0,6824.0,2907,2
17788,Jenkinsmouth,Colombia,4,52.0,8063.0,447,2
19279,Woodmouth,Martinique,4,152.0,7493.0,2308,2
19638,Murphyton,Martinique,3,33.0,7552.0,1165,2
19755,Penningtonside,Martinique,3,76.0,7448.0,976,2
46321,Port Carol,Martinique,3,134.0,8211.0,2347,2
51681,South Johnside,Colombia,4,93.0,7067.0,2662,2
52021,Rodriguezmouth,Colombia,4,49.0,8223.0,1691,2
60894,Sherryberg,Cape Verde,3,126.0,8231.0,1353,2
63222,Lake Michael,Cape Verde,2,,8439.0,314,2
66848,Lake Thomas,Cape Verde,0,462.0,7521.0,3243,53
67056,West Melissa,Cape Verde,3,301.0,7881.0,1578,2
71014,North Danielleberg,Cape Verde,2,180.0,8124.0,1991,2
73923,New Brianstad,Cape Verde,3,105.0,6531.0,543,5
74996,Garrettfort,Cape Verde,3,100.0,8656.0,1530,2
76195,Abigailview,Cape Verde,2,122.0,5784.0,3044,2
77451,Christopherport,Cape Verde,2,79.0,7116.0,1041,2
106704,West Laura,Burkina Faso,4,174.0,7624.0,2963,2
177267,North Diamond,Singapore,4,100.0,8616.0,2800,2
211051,North Stephanieton,Cape Verde,2,158.0,6469.0,1898,2
366361,New Jonton,Cape Verde,1,,5608.0,309,5
381516,North Samanthaton,Cape Verde,2,,7617.0,584,2
388946,Meyerfurt,Cape Verde,2,,6879.0,165,2
400106,West Randy,Cape Verde,2,,8384.0,440,2
503311,Whiteside,Nigeria,3,50.0,7969.0,728,2
689191,Lake Nancymouth,Sierra Leone,4,68.0,8557.0,3021,2
800081,Willisport,Cape Verde,2,,6729.0,191,2
903785,Michelemouth,Falkland Islands (Malvinas),2,,4895.0,4278,2
975687,Marquezfurt,Cape Verde,3,300.0,7934.0,1352,2
1016295,Garzabury,Puerto Rico,0,57.0,7869.0,275,2
1107182,Thomasfurt,Solomon Islands,3,43.0,7594.0,811,2
1153670,North Paulport,Colombia,0,45.0,8608.0,3097,9
1288822,South Tiffanyside,Cape Verde,3,119.0,8329.0,691,2
1421392,Lake Benjamin,Israel,4,50.0,7059.0,242,2
1482653,Laurenside,Martinique,3,28.0,8075.0,807,2
1490303,West Shelby,Georgia,3,49.0,8231.0,28,2
1725851,Port Tracyberg,Cape Verde,3,97.0,8368.0,590,2
1986239,Meganton,Puerto Rico,5,124.0,8108.0,443,53
2127340,South Margaret,Puerto Rico,3,24.0,7369.0,338,2
2219366,Jasontown,Puerto Rico,4,196.0,7607.0,620,2
2627829,West Michael,Martinique,3,120.0,8834.0,2400,2
2662279,Tarastad,Puerto Rico,2,,7788.0,55,2
2776286,Williamsborough,Mauritania,4,18.0,8581.0,133,2
3045936,Kevinshire,Puerto Rico,3,,7850.0,276,2
3051286,Lake Brianville,Burkina Faso,0,178.0,8833.0,714,2
3494512,Lake Lindaside,Northern Mariana Islands,3,134.0,8070.0,1518,2
3852136,Rogerschester,Puerto Rico,3,,8533.0,735,6
4521014,Ryanton,Puerto Rico,4,,,0,2
4622182,New Stanleyshire,Puerto Rico,0,12.0,,0,2
4650252,Kimchester,Puerto Rico,0,,8062.0,71,2
4868012,West Steve,Puerto Rico,0,,7863.0,95,2
5106772,South Savannah,Bouvet Island (Bouvetoya),0,518.0,7909.0,914,2
5107720,Jasontown,Puerto Rico,3,9.0,9069.0,2262,2
5692842,Cynthiabury,Korea,0,,8048.0,20,6
5943526,Lake Bradley,Puerto Rico,3,,9105.0,286,2
6790096,Lake Christopherberg,Puerto Rico,0,,,0,2
7309444,South John,Puerto Rico,4,,7371.0,40,2
6897,South Madison,Croatia,5,141.0,8562.0,2261,2
9392,Rhondaton,Madagascar,5,515.0,7105.0,779,2
17482,Kingside,Indonesia,5,232.0,7109.0,3544,2
41392,West Jameschester,Sierra Leone,3,54.0,7982.0,443,2
11316294,Port Carol,Martinique,0,,,0,8
11322980,Jeffreytown,Cape Verde,0,,8063.0,97,2
11573452,New Benjamin,Puerto Rico,3,,8068.0,97,2
12556036,Sierrachester,Puerto Rico,3,,9291.0,1006,2
12749308,Hoffmanchester,Paraguay,0,,,0,8
8151678,New Jill,Colombia,4,,8386.0,226,2
8272522,Lake Elizabethfurt,Martinique,0,,8209.0,92,8
8446484,South Marymouth,Cape Verde,3,,8836.0,272,2
8760466,Harrisstad,Puerto Rico,3,,8501.0,119,2
9706660,Lukeburgh,Puerto Rico,0,,,0,2
9784210,Rogerburgh,Martinique,0,,8596.0,28,8
9923118,Nelsonborough,Puerto Rico,3,,8866.0,875,2
10647700,Benjaminport,Puerto Rico,3,,8353.0,185,2
10684538,Lake Suzanneshire,Puerto Rico,0,,,0,8
10987174,Candicechester,Turkmenistan,0,,,0,8
12504776,Fischerburgh,Puerto Rico,0,,8069.0,201,8
12505448,East Thomas,Puerto Rico,0,,8064.0,27,8
8788688,Jasontown,Puerto Rico,4,,8569.0,2705,2
8912768,North Charleshaven,Puerto Rico,0,,,0,2
9322234,Jamesville,Eritrea,0,,8323.0,41,8
9376230,Haleside,Puerto Rico,3,,8000.0,105,2
8436154,Riggsmouth,Cape Verde,0,,9424.0,380,8
8480540,West Edward,Puerto Rico,3,,8360.0,205,2
8512482,Greenton,Puerto Rico,3,30.0,7544.0,275,2
8735422,Lake Jeremymouth,Switzerland,0,,8402.0,271,2
9606298,New Patriciaside,Puerto Rico,3,,,0,2
9883100,Jasontown,Puerto Rico,0,,,0,8
10105936,Prestonshire,Puerto Rico,0,,,0,2
10627236,New Beckyberg,Puerto Rico,3,,8060.0,21,2
11140316,Rogerschester,Puerto Rico,3,,9071.0,1189,2
11209096,West Kevin,Palestinian Territory,0,,8495.0,182,8
11278984,Arnoldton,Puerto Rico,3,,8333.0,327,2
11341608,Arnoldton,Puerto Rico,3,,9018.0,143,2
12404340,Curtisstad,Puerto Rico,0,,,0,2
5875,Jamesborough,Colombia,4,162.0,8129.0,2485,2
6585,East Annside,Colombia,3,918.0,7839.0,4052,2
7970,New Alexis,Cape Verde,2,134.0,6617.0,1936,6
12430,Elizabethview,Martinique,4,302.0,8285.0,3537,2
13103,South Bobbyfurt,Colombia,1,61.0,6985.0,5634,9
16224,South Davidmouth,Egypt,3,39.0,8246.0,1274,2
16439,Williammouth,Colombia,4,218.0,8459.0,1472,2
35057,Jeffreymouth,Netherlands,3,39.0,7952.0,1073,2
35202,South John,Turkmenistan,5,151.0,8026.0,1666,2
40356,Mosesport,Croatia,3,74.0,8157.0,3861,2
49191,Finleyburgh,Falkland Islands (Malvinas),0,4.0,8769.0,368,3
49699,Graymouth,Falkland Islands (Malvinas),3,98.0,7634.0,675,2
50680,Michelemouth,Falkland Islands (Malvinas),3,20.0,8002.0,720,2
54799,Melissamouth,Switzerland,3,225.0,7454.0,2096,2
56948,Port Jennifer,Cape Verde,2,26.0,8007.0,2154,2
61654,Lake Monica,Cape Verde,2,65.0,7081.0,358,2
62276,Jeffreytown,Cape Verde,2,111.0,7458.0,1540,2
62658,East Annette,Cape Verde,3,186.0,8457.0,2069,2
63971,Riceland,Cape Verde,3,96.0,8269.0,2003,2
67865,Port Angela,Cape Verde,2,291.0,8502.0,6331,2
68457,Lake Andrewport,Cape Verde,2,107.0,7297.0,1314,2
69469,Willisport,Cape Verde,3,98.0,7600.0,1416,2
70535,Port Laurenshire,Cape Verde,2,114.0,7887.0,2102,2
70697,East Tyler,Cape Verde,3,118.0,6952.0,1143,2
75772,Lake Joe,Cape Verde,2,300.0,5846.0,4028,2
76773,Anthonymouth,Cape Verde,2,,6829.0,342,5
78812,Cobbview,Cape Verde,2,,6714.0,632,2
88722,West Eric,Palestinian Territory,3,65.0,7391.0,853,2
104677,New Richardmouth,Cayman Islands,4,97.0,7961.0,580,2
104913,New Richardmouth,Cayman Islands,4,57.0,7665.0,1508,6
107430,Warrenfort,Cook Islands,3,93.0,7901.0,310,2
135302,New Monica,Colombia,4,,8602.0,453,2
222036,Ericton,Somalia,0,26.0,8138.0,6794,9
322431,North Kathryn,Martinique,3,125.0,8585.0,1763,2
360256,Port Linda,Cape Verde,4,322.0,8139.0,1980,53
668476,North Lawrencetown,Nigeria,0,,8917.0,403,53
844991,Debraton,Indonesia,3,40.0,7818.0,943,2
848586,Kingside,Indonesia,4,81.0,7642.0,1562,2
960097,Haydenville,Cape Verde,3,145.0,8753.0,943,2
1007751,Port Davidmouth,Gambia,3,217.0,8088.0,4847,2
1105594,East Sharon,Cape Verde,3,135.0,8754.0,777,2
1106656,East Saraside,Colombia,0,65.0,8119.0,725,2
1108211,Port Patrick,Cape Verde,2,,8261.0,2096,2
1157119,Kendraton,Bouvet Island (Bouvetoya),3,49.0,7652.0,20,2
1180294,Perrymouth,Cape Verde,0,,8458.0,682,8
1206130,Michelemouth,Falkland Islands (Malvinas),3,20.0,7558.0,701,2
1211444,New Michaelton,Cape Verde,3,125.0,8718.0,909,2
1305900,Adamborough,Colombia,4,408.0,8194.0,3500,2
8828062,Leeburgh,Croatia,0,,7381.0,119,2
9064734,Lake Lindsay,Puerto Rico,3,,8785.0,145,2
9396348,Jasontown,Puerto Rico,0,,8099.0,20,2
9882236,Port Aaron,Puerto Rico,3,,8121.0,162,2
10356184,North Danielside,Colombia,0,,8625.0,70,2
10608874,Mcconnellport,United Kingdom,0,,8519.0,147,2
10725308,Jillmouth,Puerto Rico,0,,,0,8
11063802,Lake Garrett,Puerto Rico,0,,,0,8
11496054,Christopherfurt,Puerto Rico,3,,8237.0,29,2
11594442,New Michelleport,Morocco,0,,8154.0,20,8
13097290,New Doris,Puerto Rico,0,,,0,8
13294034,Snowtown,Puerto Rico,0,,8157.0,52,8
8475804,West Jessicaland,Cape Verde,0,,8712.0,119,2
8817408,Briannamouth,Puerto Rico,3,,7829.0,76,2
9927102,Benjaminport,Puerto Rico,0,,,0,4
10368342,Port Michaelside,Cook Islands,4,,8625.0,78,2
10791926,West Ginaview,Puerto Rico,3,,7897.0,67,2
1438550,Johnsonchester,Falkland Islands (Malvinas),3,17.0,8657.0,587,2
1488423,North Michealport,Cape Verde,2,,9027.0,1921,6
1503143,Port Gregorymouth,Georgia,4,50.0,7969.0,705,2
1543119,Lake Ann,Puerto Rico,4,40.0,8179.0,516,2
1710135,Kennethhaven,Nigeria,4,8.0,9405.0,1000,5
1823611,Stewartmouth,Martinique,3,43.0,8303.0,579,2
1955243,West Robertside,Palestinian Territory,4,,8482.0,1993,2
2346532,Beverlyland,Saint Lucia,5,153.0,8373.0,2907,2
2662838,Port Jenniferton,Puerto Rico,2,25.0,6806.0,153,2
2668600,Arnoldton,Puerto Rico,3,,7225.0,128,2
2670712,Dylanmouth,Indonesia,0,,8051.0,296,6
3749002,Christopherfurt,Puerto Rico,5,122.0,7741.0,1575,53
5083090,Millerfurt,Puerto Rico,0,,,0,2
5713256,West Rubenport,Paraguay,3,,7244.0,405,2
5939428,Higginsview,Puerto Rico,0,,,0,8
6768640,Robinview,Cape Verde,0,,8221.0,402,2
7181974,Jasontown,Puerto Rico,0,,7750.0,27,2
7193952,Susanmouth,Cape Verde,5,,8814.0,228,2
7325198,Turnerbury,Puerto Rico,0,,,0,2
7783882,Greenton,Puerto Rico,3,26.0,,0,2
7813372,Pachecoland,Puerto Rico,0,,7724.0,78,2
8128952,Jasonberg,Jersey,0,,8150.0,101,8
8159008,Lake Ann,Puerto Rico,3,,9226.0,934,2
8733656,Hunterburgh,Puerto Rico,5,86.0,,0,53
9455778,Jessicamouth,Christmas Island,4,,,0,2
9502186,East Tyler,Cape Verde,3,,8430.0,77,4
9752244,Robertfort,Bouvet Island (Bouvetoya),2,,8182.0,22,2
11141016,Lake Ronaldview,Puerto Rico,3,,8915.0,3988,2
11330764,Cantrellberg,Puerto Rico,3,,8027.0,533,2
12576650,West Erikbury,Cape Verde,0,,7491.0,29,8
6922,New James,Croatia,0,150.0,8959.0,882,6
7972,Andersonton,Cape Verde,3,52.0,7458.0,2262,2
20316,Samanthaville,Indonesia,4,128.0,8222.0,2871,2
51750,Juanhaven,Colombia,3,23.0,8266.0,479,2
53602,East Saraside,Colombia,3,40.0,6949.0,1652,2
55133,Jamesside,Nigeria,4,49.0,7804.0,2790,6
58458,Juliehaven,Cape Verde,3,230.0,7537.0,2193,2
62525,West Jacob,Cape Verde,3,169.0,7183.0,931,2
64825,Port Stephanie,Cape Verde,2,108.0,6543.0,3416,2
66589,Hahnbury,Cape Verde,2,106.0,6951.0,772,2
69414,Deanhaven,Cape Verde,3,152.0,7830.0,1095,2
74209,Smithberg,Cape Verde,2,,6355.0,463,2
75267,Tashaborough,Cape Verde,3,70.0,8521.0,760,2
76067,North Briannachester,Cape Verde,3,150.0,8301.0,832,2
77318,New Dawnberg,Cape Verde,3,303.0,8309.0,1232,2
81834,South Ashleyberg,Croatia,4,169.0,7014.0,1453,2
93726,Catherineview,Isle of Man,5,360.0,8810.0,2162,53
97106,Port Davidchester,Cook Islands,5,694.0,8290.0,3283,53
102131,Savagefurt,Cape Verde,2,100.0,6243.0,2000,2
106496,Leeborough,Switzerland,3,35.0,7520.0,557,2
110023,Ericton,Somalia,4,138.0,8407.0,2583,2
230626,Troyside,Cape Verde,3,60.0,8473.0,708,2
325716,West Kristen,Nigeria,4,60.0,7778.0,957,2
454581,Yangmouth,Cape Verde,2,,7406.0,146,2
549771,Grahambury,Cape Verde,3,100.0,8258.0,1936,2
576321,South Kimberly,Cape Verde,4,,9007.0,1100,53
611261,West Adamville,Nigeria,4,37.0,6524.0,385,2
823006,South Markfort,Cape Verde,2,,6836.0,294,5
892593,Nicholaston,Cape Verde,3,86.0,8932.0,1863,2
911855,Jeffreytown,Cape Verde,2,80.0,8118.0,1182,2
919271,South Richard,Falkland Islands (Malvinas),4,57.0,8340.0,1662,2
923677,East Amanda,Lesotho,2,26.0,8288.0,426,2
947913,Robertstad,Martinique,3,85.0,8853.0,782,53
977435,Lake Robert,Cape Verde,0,30.0,7876.0,363,2
1023307,Samanthahaven,Puerto Rico,2,,7899.0,298,2
1102382,Port Michael,Cape Verde,0,17.0,8610.0,198,3
1229508,Cruzport,Gambia,3,302.0,7376.0,2252,2
1247810,West Rubenport,Paraguay,0,,7748.0,310,2
1268792,Port Danny,Martinique,0,6.0,8211.0,199,3
1312473,Joshuafort,Indonesia,0,3.0,8679.0,69,3
1320417,Port Jeremybury,Indonesia,3,26.0,8962.0,1629,2
1831861,Jasontown,Puerto Rico,5,141.0,8640.0,649,2
1942273,Amandamouth,Cape Verde,2,,7142.0,640,2
2273396,Lisatown,Cape Verde,2,,8279.0,447,6
2281216,West Andrewfort,Egypt,5,123.0,9219.0,588,2
2322874,West Lukeshire,Switzerland,1,163.0,7997.0,149,2
2431674,Mccoyberg,Cape Verde,2,30.0,6954.0,207,5
2598912,Sierrachester,Puerto Rico,3,20.0,7836.0,295,2
2617656,Lake Timothy,Cape Verde,3,150.0,8046.0,623,2
2660664,Port Cindy,Puerto Rico,3,16.0,7476.0,1103,2
2841200,Arnoldton,Puerto Rico,2,20.0,7927.0,29,2
2902574,Andersonland,Puerto Rico,3,37.0,7854.0,499,2
3113408,Andersonland,Puerto Rico,3,30.0,7421.0,689,2
3367301,Joelfort,Palestinian Territory,3,135.0,8994.0,1103,2
3499458,Lake Tiffanyfort,Cape Verde,4,716.0,8990.0,1429,2
3760396,Lake Barbara,Puerto Rico,0,,,0,3
3793922,West Josephbury,Indonesia,3,10.0,8716.0,157,2
8119946,Steelebury,Cook Islands,5,216.0,8138.0,291,2
9569610,Lake Joshua,Palestinian Territory,4,,8723.0,128,2
9641764,Ryanton,Puerto Rico,3,,9398.0,870,2
9794898,Taraton,Puerto Rico,0,,,0,8
9815606,Wilkinsonhaven,Cape Verde,0,,8733.0,164,2
9997796,Jorgefurt,Puerto Rico,3,,7757.0,73,2
10596204,Briannamouth,Puerto Rico,3,,8044.0,156,2
11495582,North Charleshaven,Puerto Rico,3,,8202.0,82,2
11986992,Port Marcmouth,Puerto Rico,3,,8379.0,45,2
12016266,Jacobshire,Colombia,0,,,0,9
8502488,Jasontown,Puerto Rico,0,,,0,2
8946852,Spencerport,Palestinian Territory,0,,7144.0,117,2
9120712,Jamesborough,Colombia,0,,8000.0,35,6
9349002,Port Marcmouth,Puerto Rico,0,,,0,2
9987494,North Brandonfort,Cayman Islands,0,,,0,2
10345752,Garzabury,Puerto Rico,2,,,0,2
10639168,Danielberg,Puerto Rico,3,,8175.0,156,2
48125,Mooreburgh,Martinique,4,45.0,8731.0,1149,2
48209,Nicoleside,Martinique,4,138.0,7443.0,2300,2
50589,East Jameshaven,Falkland Islands (Malvinas),4,82.0,8680.0,211,2
55632,Taylorberg,Cape Verde,3,71.0,8349.0,2234,2
58177,East Jonathan,Cape Verde,2,116.0,7752.0,5851,2
59311,Willisport,Cape Verde,3,150.0,7656.0,1173,2
59587,South Cindymouth,Cape Verde,2,82.0,7791.0,734,2
62485,Lake Tiffanyfort,Cape Verde,3,125.0,8900.0,2174,2
62694,Savagefurt,Cape Verde,3,100.0,6680.0,2035,2
63282,Wrightshire,Cape Verde,3,66.0,8990.0,1483,6
66815,Jeffreytown,Cape Verde,3,322.0,8033.0,3220,2
69389,Port Rebecca,Cape Verde,2,67.0,8072.0,1126,2
70281,Hillview,Cape Verde,2,82.0,7334.0,489,2
70964,East Bryan,Cape Verde,3,92.0,8458.0,1552,2
71734,Contrerasmouth,Cape Verde,2,,7466.0,171,2
72098,Port Rebecca,Cape Verde,1,,6441.0,350,5
78043,East April,Cape Verde,2,131.0,6372.0,244,2
105651,Cynthiabury,Korea,4,54.0,8904.0,4128,6
121015,Jamesside,Nigeria,4,296.0,7607.0,2782,2
127294,Christinemouth,Cape Verde,3,149.0,8389.0,2019,2
147554,Lake Amandastad,Croatia,4,221.0,8306.0,4320,2
241521,West Charles,Cape Verde,3,220.0,8168.0,2325,2
319391,Holderborough,Cape Verde,1,,7335.0,68,2
348751,Bettychester,Turkmenistan,4,117.0,7967.0,973,2
361051,North Michelle,Colombia,5,498.0,8781.0,2316,2
371121,Michaelstad,Cape Verde,2,55.0,8283.0,1149,2
406166,Shawnfurt,Cape Verde,2,,6396.0,2807,2
443981,Jodiborough,Cape Verde,3,127.0,7391.0,3182,2
473811,West Alison,Ethiopia,2,174.0,6565.0,1374,2
506441,New Angelaton,Palestinian Territory,3,176.0,8515.0,1470,2
662086,Woodfurt,Switzerland,4,158.0,8202.0,777,2
783571,East Richardton,Cape Verde,3,116.0,8493.0,1520,2
832161,Boltonport,Cape Verde,2,,8658.0,957,2
893807,Beverlyland,Saint Lucia,3,257.0,6561.0,366,2
946085,Port Kimberly,Martinique,0,8.0,8139.0,420,3
955191,Lake Barbara,Puerto Rico,3,,8204.0,959,2
1010323,Tarastad,Puerto Rico,0,,7348.0,135,2
1011889,Arnoldton,Puerto Rico,3,1.0,7222.0,139,2
1098930,Longberg,Burkina Faso,4,30.0,8194.0,717,2
1125182,Port Randall,Colombia,0,,,0,3
1385839,Schneiderside,Falkland Islands (Malvinas),5,11.0,9497.0,813,2
1471653,Samanthaville,Indonesia,4,167.0,8298.0,1628,2
1716285,Garrettberg,Martinique,0,8.0,6373.0,644,9
1837953,Bellshire,Croatia,3,108.0,7423.0,278,2
1954187,Haydenville,Cape Verde,2,,8954.0,516,2
2217968,Arnoldton,Puerto Rico,5,181.0,8576.0,911,2
2470252,Pachecoland,Puerto Rico,4,217.0,7477.0,1891,2
2572831,East Joseph,Martinique,3,6.0,7866.0,501,3
2909982,Mcdonaldbury,Puerto Rico,3,,7710.0,126,2
3051024,Gomezmouth,Cape Verde,2,,8793.0,392,2
3149902,Williamland,Cape Verde,2,36.0,8708.0,1572,2
3173310,Lake Tarashire,Colombia,4,73.0,8226.0,533,2
3252486,Benjaminton,Cape Verde,3,77.0,8900.0,609,2
3438472,North Denniston,Paraguay,3,97.0,8107.0,130,5
3901440,Janetport,Puerto Rico,0,52.0,7562.0,127,2
4350106,Dianefurt,Puerto Rico,2,25.0,7406.0,622,2
4456138,Lake Rachel,Falkland Islands (Malvinas),3,305.0,8380.0,2532,2
4547506,Randyville,Puerto Rico,0,,,0,53
4727426,Lake Peterstad,Cape Verde,0,,8644.0,218,2
4936368,Richardsfort,Indonesia,0,,8471.0,68,6
5087952,East Terristad,Puerto Rico,0,,,0,2
5175920,Lindsaybury,Puerto Rico,0,,8049.0,38,2
5506546,West Rubenport,Paraguay,0,,7834.0,201,2
5737436,East Sarah,Cape Verde,3,88.0,8825.0,302,2
6032924,Clarkbury,Puerto Rico,0,,8185.0,33,2
6699600,West Janetville,Saint Vincent and the Grenadines,4,206.0,8358.0,243,2
